gpa,attendance,study_hours,assignment_rate,backlogs,participation,sleep_hours,stress_level,extracurricular,performance
3.933309638087339,62.99066043725171,4.7076228553069175,42.33747078090785,1,Yes,4.031945143426386,High,Yes,Average
3.9272399541785057,88.01449115610674,8.834742696424458,63.508653677030296,2,Yes,7.388914977318377,High,No,Good
3.70601891093472,56.855485286449955,6.682770290965387,88.14410706707946,1,No,6.035220587631508,High,No,Average
2.5888977841391716,76.76550657262959,5.792536597743836,60.47466698546324,2,No,5.936102242466921,Medium,No,At Risk
2.7701954572038505,60.76009360086188,2.0385517796102564,66.651004412702,3,Yes,7.869437943189502,Low,No,At Risk
3.702273343033714,50.60603873219466,6.450741003910703,80.53520641404633,4,Yes,9.108906695883963,Medium,No,Average
2.633844010312555,62.06007287997707,2.054835151122101,70.53364420419281,1,Yes,7.655172348359957,Low,No,Average
2.338985493372185,98.7936877455027,4.034859180091768,91.68674116127946,3,Yes,9.119037871880334,Medium,No,Average
3.1136025249167005,90.07685559414948,2.2855776833289867,91.9621405027454,2,Yes,5.58758267128618,Medium,No,Average
3.872309548321562,97.97883221605167,7.22866282321932,40.59464172946922,1,Yes,7.117011128589887,Medium,No,Good
3.392059593349946,74.39270219631813,2.8562690245253735,86.68277838899195,1,No,6.703219234402456,High,Yes,Average
3.14012234017873,55.48680993387518,4.526734358692234,67.64401601450044,3,Yes,4.069869397018577,High,Yes,At Risk
2.194352987541537,77.39797444868465,9.061072998569008,99.33043247821979,1,Yes,7.340872858844441,Low,No,Good
3.2300144533983395,72.71886672799805,2.8388474505907326,68.99392455252611,4,Yes,7.96914594487705,Medium,Yes,At Risk
3.9801077002085266,92.2178541369808,5.570245575629012,99.21375672329785,4,No,7.551486426514421,Medium,No,Average
2.280168030473048,54.90412903921223,4.7734449504941985,85.27416167234419,3,Yes,8.417679392700528,Medium,Yes,At Risk
3.0366593047274737,74.4120568510889,1.1631163694115676,54.91629307679838,2,Yes,7.428037170718463,High,Yes,At Risk
3.754746143855911,57.50243323469921,8.134823022155315,72.30369875721746,3,Yes,4.400501529104542,Medium,No,Average
3.4815372355084087,66.23379634450299,1.6214131568313976,99.52813836871496,4,No,4.698673144508269,Medium,Yes,At Risk
3.394031481990536,86.86785386938999,5.268295188792583,91.45183646511542,0,Yes,7.578847465263714,High,Yes,Good
3.4049681679742188,73.80090646843833,6.0461046544505495,45.842013627473264,0,No,5.649875151841841,High,Yes,Average
2.7189823024395103,68.79441425728847,6.655838109531284,82.38231980859976,1,Yes,4.477870774208595,Low,No,Average
2.5871836885289867,69.72381392850177,7.197684663770881,60.73477515224879,1,Yes,6.577616460691281,High,Yes,Average
3.6187223109570272,72.97233842029934,3.2794514517044355,40.41893571282089,0,Yes,7.325935588501932,Medium,No,Average
3.6202267893583615,89.25082719185284,1.0898089899260444,64.20885814161997,4,Yes,5.972475930097639,Low,Yes,At Risk
3.7341446371602074,94.60423444701172,7.510992961194208,54.085265303498275,1,Yes,8.322602213354667,Low,No,Good
3.8264811051129426,97.76673432519641,5.820909394128208,89.1321562312283,3,No,7.862623648607467,Medium,Yes,Good
3.0226847977218756,89.34516931276475,8.52505932886524,60.23983653074593,3,Yes,5.996910166550032,Medium,Yes,Average
3.003032589374399,65.77034478740063,8.392495266106248,89.65142163722902,4,Yes,8.529235173451363,Low,Yes,Average
3.5965903579335503,84.4067353043271,8.58993551009095,40.03587633008772,1,Yes,7.892170255198213,Medium,Yes,Good
3.2999278615555303,71.8801562027696,5.365851939815862,58.469149001567146,3,Yes,7.824672272307413,High,No,At Risk
3.403933754515407,62.73353110230256,4.002655562531791,54.46991285846572,1,Yes,7.320566204722408,Low,Yes,Average
3.591585338872202,92.04357897129613,8.124023823322329,54.01404166411666,1,Yes,4.068338008531317,Low,Yes,Good
3.7800106836351324,51.92131744811625,5.061647017263295,44.09119718592776,3,Yes,8.179043100861335,High,No,At Risk
2.6759903137030716,95.08809960677118,2.6509797676309104,51.2274562246301,0,Yes,6.256250746654938,Low,Yes,Average
2.751165905279888,73.0738732312367,8.69476617605327,73.33297419313719,3,No,9.655658260951935,High,Yes,At Risk
2.187963879681738,81.86007384041402,8.943038890951126,57.48166437026467,4,Yes,8.907908626463232,Medium,No,At Risk
3.156560281992348,82.96769611028913,5.196787805261531,65.04368693974888,2,No,7.526166817187873,Medium,No,Average
2.071884547593484,94.75588703532682,1.6812975457880872,62.61201282083131,3,Yes,5.513091890915616,Low,Yes,At Risk
2.9311960362649203,81.83348410836037,4.490434809252381,92.55429549999369,1,Yes,5.2223043596659995,Low,Yes,Good
3.0852892694151532,80.69667923800309,8.231838935163431,94.31793994063094,1,Yes,6.042309026065295,Low,No,Good
2.573082504256569,53.3326020280345,9.115966256916058,69.5774182993516,3,Yes,6.859407661480111,Low,Yes,At Risk
3.1816665211380215,75.9204010972602,2.8312546824783626,59.80935701893627,2,No,5.776393060233683,Medium,No,At Risk
2.061000499878099,57.50845004085208,1.6027625082274437,46.40804224014182,3,Yes,7.089576972354896,Low,Yes,At Risk
2.074696377498429,86.87168843607428,8.896154078195547,97.20417276292571,2,Yes,4.992222553079116,Medium,No,Average
3.6452011213193165,75.61109604063373,4.504644450809877,43.61361669401785,2,No,9.866276876953,Medium,Yes,Average
2.720381282822526,84.01138896041766,5.87584867840807,57.85901665409683,4,Yes,4.647547329789964,Low,No,At Risk
2.2541210253037693,52.083645030119214,9.71259230845683,57.88397207020025,1,Yes,9.591664837926231,Low,Yes,Average
3.0444865201096087,54.23960080229016,1.5990825512280056,59.22407716841289,1,Yes,9.48146806841617,Low,No,Average
3.5399871061972217,85.81616940313411,6.83486206706886,49.85721059634456,2,No,7.152162890916988,Low,Yes,Average
2.431642054993686,53.60421679993367,1.6669488031738036,86.98968585542184,1,Yes,8.349461631016506,High,Yes,At Risk
3.2457809516380003,53.56283638826293,4.379220356198504,47.34987171795935,0,Yes,6.616289787835527,Medium,No,Average
2.170694929987536,50.605423761744376,8.234330906741022,78.09439954918977,2,Yes,7.780207465254629,High,No,At Risk
2.1033634423372156,97.82506991497401,4.90125009480071,47.43076160234905,1,No,6.043455624526712,Medium,No,At Risk
3.0627092631362958,86.87541797295034,9.974641185126554,44.2321382555774,0,Yes,5.806954118712672,Medium,Yes,Good
3.081270243220213,67.66257042510321,6.031533564519419,94.56577022115259,4,Yes,7.469378717017082,Medium,No,Average
3.274859802996413,64.82677906438276,3.8904593737235813,51.40772597912234,1,Yes,6.988778045103882,High,Yes,At Risk
3.452182667445323,67.48516148729247,2.981001933142778,89.27500927358226,0,No,7.477218214899887,Low,No,Good
3.951704158925069,88.73267655905909,4.154684808575457,72.67785226642815,3,No,5.719963487722138,Low,No,Average
3.0326006966023904,83.06853055352072,4.352799463835957,44.67139117652618,3,No,6.201746990901972,Medium,Yes,At Risk
2.645912945882492,59.259778393373395,1.6184230995156488,97.32689148628404,0,Yes,4.503387763773456,Medium,No,Average
3.590372389537407,58.70546676670422,4.326167794840958,54.81767001951355,2,Yes,4.313658233633234,Medium,No,Average
2.5416645025241484,54.91978248566986,5.178146677653024,91.57872072115639,2,Yes,5.520742778038097,Medium,Yes,At Risk
2.877942841411272,83.0151359850669,7.504639770149242,50.12860034707385,1,No,4.445481155983274,Medium,No,Average
2.1569127626845317,88.2186331110868,6.910565362494472,91.23657292851118,3,Yes,4.622648251808444,Medium,Yes,At Risk
2.0507014868309152,63.2523214162502,7.378890897062388,40.79372877431764,2,Yes,8.877570432363623,Medium,No,At Risk
3.92529682935585,51.047248051545644,1.0752731368917139,70.70682739416884,2,No,4.233242182100136,High,Yes,At Risk
3.6719602410244114,54.10858337382137,2.9590065962248246,86.1665547652934,3,Yes,7.953656763608457,High,Yes,At Risk
3.391948412187396,98.39300174225153,6.955158595598708,96.087731049567,4,Yes,5.635346492892403,Medium,Yes,Average
2.8179058888285398,64.77223887387102,5.3559043136177245,94.55212817238922,2,Yes,9.229274084248758,Medium,No,Average
2.3465886401416913,88.46115739190668,1.0478212810151135,89.17749217285869,0,Yes,6.9099537074649975,High,No,Average
2.3128740853421723,81.23317844271318,8.240451781886401,93.29148097967825,1,No,5.833458755966954,Medium,No,Average
2.5004857963291904,69.09698198264479,7.955286159613037,51.953181150224594,2,Yes,7.105833614136607,Medium,Yes,At Risk
3.0984533294122407,60.28436310977776,5.935772466942064,57.051057742703726,2,Yes,6.291748114271613,High,Yes,At Risk
3.4291918454001244,56.06932090797032,1.598169931986449,57.33811149526351,4,Yes,7.385806388018981,Medium,No,At Risk
3.3203947534354628,80.75064840194332,7.8986354457932615,62.62323586010193,0,Yes,4.687197209958089,Low,No,Good
2.5598677938918857,88.7316890318894,6.253422289582275,63.59924022311132,1,Yes,9.981943016875306,High,Yes,Average
3.909730561326388,82.19521267705653,8.037639794421633,72.67331947928054,2,Yes,6.553335266180305,Low,Yes,Good
3.475793833391537,76.51510666245792,7.765722931562564,49.59278580198648,1,Yes,6.089383838244212,High,No,Average
3.108708105022801,52.097561171581816,8.227018647620534,81.47479982715936,3,Yes,8.261259089897589,High,Yes,At Risk
3.2234414924687043,98.42443887971919,5.6620725976416235,50.05399235827039,2,Yes,6.183396438971995,High,No,Average
2.83920012485558,89.93570958272872,2.262920663741635,58.61850892627285,2,Yes,8.999645830172547,Low,No,Average
2.495461979002315,64.64110183504823,7.040417260417198,70.20070783636925,3,No,6.725624346162552,Medium,No,At Risk
2.711945357302523,98.99851646794252,6.584264065467735,87.78643369140863,4,No,8.317350479592609,Medium,No,Average
3.515692220928738,80.09407948181611,7.6802786847917845,84.36815399432363,2,No,4.644719298651319,Medium,Yes,Average
2.0287869772595117,79.12113291036232,2.5289290544566176,78.73206138463134,1,Yes,9.076715113330671,Low,No,Average
2.2321452810138327,87.4036589714766,2.754776799102603,49.34639563481021,0,Yes,8.414307920668659,Medium,No,Average
2.0920052840435055,90.58848940450687,9.013685654973957,72.82272073693466,1,Yes,5.270300670771794,Medium,Yes,Average
2.08145760463794,82.82393036657513,7.749800186068637,45.24679010799313,4,Yes,4.8717160584747194,Low,No,At Risk
3.7109211680220144,56.40478731831,9.174056398302906,62.641790607799045,0,Yes,5.897754092353747,Medium,Yes,Good
3.4073157187600476,66.91337529972492,7.8284378904752865,64.81099181739755,1,Yes,9.856423516191427,High,No,Average
2.9483476581746504,96.40418201630249,6.374397753912717,42.38868636674523,1,No,5.540989447402351,High,Yes,Average
2.195668321302003,61.230780592192595,6.887194633250863,56.439285968198305,3,Yes,6.7367632536798,High,No,At Risk
2.9832317502336645,68.60835119187567,9.00215131546009,97.33896803598935,4,Yes,4.180121354304018,Medium,Yes,Average
2.946943541561131,71.6038441472098,6.209260790607464,97.21795646978137,3,No,6.383365177397395,High,Yes,At Risk
2.3464037398200306,71.97024948472261,6.691521918955487,61.13962325515236,0,Yes,7.427920092598616,High,No,Average
2.867703298475946,80.64697912472627,2.408290444032405,42.58600653689945,3,No,9.71874767504779,Low,No,At Risk
2.797009468794747,97.15379188723537,5.265290981044925,50.745696359690896,4,No,7.1004162696403865,Low,Yes,At Risk
3.231700196104433,62.034635591625246,7.44757400762289,63.53306760601241,2,No,8.914643957066126,Medium,Yes,Average
3.2701873017352874,56.0750688150459,3.4384842848472887,96.86678187815379,2,Yes,7.282765855413404,Medium,Yes,Average
2.090608019544089,59.873524492996864,2.820287624720814,48.471943812231096,0,Yes,4.244710080613109,Medium,No,At Risk
2.7492252292529424,94.34624501046348,3.82444127401974,85.81095062009274,2,Yes,5.890049651138645,Medium,No,Average
3.2517198314284728,82.2905406327603,3.173505651935501,46.52095236248152,3,Yes,7.45329704698662,High,No,At Risk
3.006272517160175,64.29533946195801,2.934213733327563,98.87545464347662,0,Yes,9.703563795586746,Medium,No,Good
3.7129796823766448,90.79734694843086,4.823657585812782,62.8969899465481,4,Yes,9.1547821585074,Low,No,Average
3.3173872632378902,93.0684998181718,9.170546624951808,86.51407233394336,0,Yes,5.370133685073085,High,Yes,Good
2.3258688541628594,92.3257169345139,5.563536820648465,60.555464968667906,0,Yes,5.320658980114981,Medium,Yes,Average
2.1411374948008595,95.94632668197772,2.691283427337907,77.66013262952852,1,No,5.207037802683405,High,No,At Risk
3.2848385564126312,62.612051008668075,1.6927450244278668,51.52096508440221,1,No,9.534993377815018,Low,No,Average
2.053022621083244,87.75209643731392,7.265405306241327,48.761261157817756,0,Yes,9.115996918610325,High,No,Average
3.1715511625469266,73.026974863707,4.445188879927491,96.28384837408788,2,Yes,8.649300593517692,Low,No,Average
3.880460482849915,92.09992764450308,8.396478519268234,95.058836674266,1,No,6.356410685345366,Low,No,Good
3.150948355751758,86.42453385808065,6.935596917766931,93.24813641277294,4,Yes,7.026284225792601,Low,No,Average
2.776339852413044,88.82237232498623,8.166173054872317,77.52600700999561,3,No,6.785990468770917,High,Yes,At Risk
3.2865764368847064,82.80809188405357,3.4475143547660387,88.49609267297669,1,No,5.520388645356236,High,Yes,Average
2.9165057809830333,58.87143847348534,7.231230302149523,44.14221621468249,0,Yes,7.030168276892602,Medium,No,Average
3.09123357863187,77.25134594484692,3.376557862243469,60.087342513440746,2,No,4.182979287116527,High,No,At Risk
3.8829296175530503,99.23348697622541,9.451616315052624,58.822187485429374,3,Yes,4.7908622409847545,Medium,Yes,Good
2.7722052756015483,96.86940332485594,6.7273685338003695,78.1387193171568,1,Yes,9.319537577013678,Medium,Yes,Good
3.9223811276478284,52.158686789850584,3.920606201578079,61.35746640823843,2,Yes,8.510078602188539,High,Yes,Average
3.8107012839121275,58.24074078647186,3.425606760630454,48.91040689862085,2,Yes,6.537210454354522,Low,Yes,Average
2.391582269578593,56.58643867272809,2.718339265644792,75.78802452481261,2,No,7.102902173703264,Medium,No,At Risk
2.138722601750331,86.29899549926478,7.25176863004355,88.86303524014488,0,Yes,6.219993315759865,High,Yes,Average
2.2015560027548533,90.88926649284726,2.968440516981346,62.92740966759839,4,Yes,8.444679202964036,High,No,At Risk
2.0364436513030997,60.675568315533596,6.357729393347402,47.9361229059089,2,Yes,8.705123075392478,High,Yes,At Risk
2.188885921511857,75.29263464759146,3.381715242328216,51.80129183876939,3,No,8.579711141218954,High,No,At Risk
3.366013546832714,92.03515140056,6.9577205031448175,54.24899831016304,1,No,8.335670349006698,Low,Yes,Good
2.1423772969204578,86.64007723831253,8.334457556864852,57.99385557967217,3,No,5.227026032156775,High,No,At Risk
2.6379512605875224,77.11186027459242,8.002227188301879,78.56770423037855,0,Yes,6.027819875442873,Medium,No,Good
3.6897506219389093,79.51738452293864,7.847661978377036,76.05672907226314,0,Yes,6.819072609902049,High,No,Good
2.046543871471652,75.418027345814,2.6895016512302687,81.76479169402235,3,Yes,5.9847579485659335,Medium,Yes,At Risk
3.6289369651778713,64.87742256594103,1.7954645228606685,61.75011907189079,4,Yes,8.529641200949975,Medium,Yes,At Risk
2.5637095495468,78.2510996429508,7.290539456386471,89.4398591127987,0,Yes,5.976121145499728,Medium,Yes,Good
2.2363296552433125,84.44426510250453,4.315124924149162,52.245259669345614,0,Yes,4.829392520712023,Medium,Yes,Average
3.393474330728301,93.66614579304039,4.891116037630126,68.14244485108924,3,Yes,6.394242712289825,Low,No,Average
3.2578856935597678,81.8145676989624,1.2803418351405196,88.05632329248581,0,No,9.879486596694282,High,No,Average
3.7549440270541057,88.0560768521579,3.3361880434754427,50.80951886395715,4,Yes,5.355288477601455,High,No,At Risk
3.4701420876077718,58.003581747728646,1.303087634870176,46.59178682444698,4,Yes,7.672951953659375,Low,No,At Risk
3.6069618607696974,73.07787372098949,8.912671953411229,93.02103806127938,4,Yes,6.597838299038238,High,Yes,Average
2.564069145142613,50.46658099135467,3.190570148966774,60.57577976555176,1,No,4.42614740589596,Medium,Yes,At Risk
2.3548790875594454,62.33394322608115,6.016034526157073,81.03220749454192,4,No,6.9272596359883565,Medium,Yes,At Risk
3.5012295032817167,86.32308575565024,1.3508138859501737,41.52091625583631,4,No,8.212985971889875,Low,No,At Risk
3.6136694785345282,99.59049756746816,7.001626521750922,81.40281330456698,1,Yes,7.079319854966912,High,No,Good
3.9810102840013464,54.958904979360796,3.907246111786845,58.96607869281823,2,No,9.232636382479487,High,Yes,Average
2.825235353822853,70.07471579306441,9.081272682618993,43.34445121524651,0,Yes,5.733622099945496,Medium,Yes,Average
2.7440361715855666,90.00354843495798,8.993063700406323,76.58876569288702,4,Yes,4.51749502782379,Medium,No,At Risk
3.5528259214839935,60.20178173144494,3.92761556525573,54.448228964390395,0,No,9.619393669948037,Low,No,Average
2.6816070805060357,77.7542474651143,9.108648061214211,63.2084345231128,3,Yes,6.2691780971693145,Medium,No,Average
3.8615146512071297,86.65356480148374,9.96541906148901,44.83484873719082,0,Yes,7.4584333087218,Low,Yes,Good
3.7168255036860236,80.79927251300896,8.428740977115533,48.82979506569672,1,Yes,8.752018756781176,Low,Yes,Good
2.8579880547500367,59.401236730770805,8.60384212979706,57.87863412975062,0,Yes,5.945881983253484,Medium,No,Average
3.5017421355829947,67.76922843428697,3.2410786249818093,45.385570033609426,0,No,8.296987229065667,High,No,Average
3.5090857481693645,89.18958922426987,6.190321589719807,94.64957588117892,0,Yes,4.812513098906968,Medium,Yes,Good
2.206247737671865,77.71132570660083,1.6053032257063107,40.36282259103871,2,Yes,5.747762483233032,Low,No,At Risk
3.805105813359133,50.261480677145634,1.8542614313950274,69.03161313185868,2,Yes,4.86826381681912,Medium,No,Average
3.010504744895714,88.0495380014047,9.990033508299616,47.394847487953086,3,Yes,8.867383350408147,High,Yes,Average
3.6529149322154835,51.76556774701196,3.9397532448331987,58.46074536867691,1,Yes,5.335895411360712,High,Yes,Average
2.6400992020612235,87.2866891365616,7.733655208439617,95.56357358909594,0,Yes,8.30442133243126,High,Yes,Good
3.791046456992401,60.124028008261874,8.259985477241347,49.70167319643921,0,Yes,9.659790383473915,Medium,Yes,Good
2.778403357468326,97.90367400596901,8.722209439065063,97.94993918309996,0,Yes,7.166633254413262,High,No,Good
2.0216753029605967,68.39703756510423,9.978654676619408,52.3476626193653,0,No,7.240175153564126,Low,Yes,Average
3.8107639528385273,66.34658081690395,3.1734683673118105,84.49396650800978,2,Yes,6.7662014085868725,Medium,No,Average
2.182573353572267,57.44440251662223,1.3631574417372974,72.8006358938387,3,Yes,5.955340860361856,Medium,No,At Risk
2.6386272751808297,65.28021077451075,4.700723661951274,93.06872365580554,4,Yes,6.853930185549503,Medium,Yes,At Risk
3.90012393410161,93.83253809141003,2.1707260284605225,73.23959533018785,1,Yes,7.616845193600557,High,Yes,Average
3.901214293875112,99.81671688136237,1.2018330024584962,72.07355314937851,0,No,9.915949433023956,High,No,Good
3.1468757762465724,68.41547652534241,4.243841444273375,51.72748002210399,3,No,9.626587355909345,Low,No,At Risk
3.2636744243395985,72.43053154772713,8.053644259677128,49.97376172309952,4,Yes,9.172917749758732,Low,No,Average
2.8968910439566393,86.10354691013686,6.095626221025638,94.98934906693086,3,No,9.33478321422915,Medium,Yes,Average
2.586421543396129,94.30978902325373,3.8150019028931865,59.67029193100204,2,Yes,6.8070950997522575,Low,Yes,Average
2.657329090739832,79.6522167093392,6.889078049434477,62.324935297773756,4,Yes,7.944665963064789,Medium,No,At Risk
3.345036912154077,69.57628490889147,3.0881636227792963,85.5894195057033,3,Yes,9.370400337617285,High,No,At Risk
3.50474905887536,70.63109204243119,1.1294330146487652,60.32940894536844,2,Yes,6.357704589948119,High,Yes,At Risk
3.583158087451697,84.78090732484034,7.8791804779278465,97.12374679834016,3,Yes,9.770574870072814,Medium,No,Good
3.579236285589108,50.16091318021393,6.613687763776082,84.27566613992802,3,No,6.494716372415098,High,Yes,At Risk
2.1824122060973807,80.97946687299203,7.86072362050864,75.8457545544052,4,Yes,7.606495992359294,Medium,No,At Risk
2.988840609405163,67.77465052206787,1.3504421501889905,92.85370963268514,2,No,8.258828279634232,Low,No,Average
2.1151175200332886,89.7098665638542,8.53407665047587,42.97635450096897,0,No,9.70355207845563,Medium,Yes,Average
3.099057764647471,54.64953199115661,6.57573580032673,55.423761531352525,1,Yes,5.4676976443135965,Medium,No,Average
2.883061002746754,79.41011334741953,6.070558156413761,67.9021800532546,4,Yes,8.476785869431854,High,Yes,At Risk
3.7754083655165998,74.04864449430619,6.621526433030784,53.61871236829126,2,Yes,7.124893516864493,Low,Yes,Average
2.701830025104157,82.11627629526137,8.779899221815278,84.63431123812911,3,No,5.611342843723847,Medium,Yes,Average
2.234134032855212,53.24267972414842,6.282428559030164,95.15248186322351,2,Yes,8.659641038778343,Medium,Yes,Average
2.2859833641056717,78.99918937140657,6.228553418993614,65.4262071958554,1,Yes,7.31333368104308,High,Yes,At Risk
3.5230212634349445,78.07422939797618,9.916112413591893,60.527956006713694,1,Yes,7.965842923898055,Medium,No,Good
3.236436126632522,78.03300472080855,7.810571503617112,97.69304392825399,0,Yes,5.937406411467406,High,No,Good
2.2022453522455807,80.17438332982275,4.980644249060218,66.69114596965245,0,Yes,6.88764371096563,High,Yes,Average
2.168213612229995,83.82339686131812,7.366573000296349,69.342904026957,1,Yes,7.704125505928403,Low,No,Average
3.40193826291824,90.24944998403848,4.503074245226096,61.09899234051432,4,Yes,6.429464885619064,Medium,No,At Risk
2.145526012728387,63.49103600641072,3.059879162351491,94.57290838072831,4,Yes,5.190235239086208,High,No,At Risk
3.6437201185807124,91.2524705090031,6.371666891989835,74.13732899691104,3,Yes,9.769842953891825,Medium,No,Average
3.4124844543129926,74.91278411317268,9.353638883025564,85.73047523089868,0,Yes,7.0688052402557044,High,Yes,Good
2.1626975612837995,53.852913956716556,9.362255680139164,88.70840310105318,3,Yes,8.403522221726202,Low,Yes,Average
2.169675428170384,52.92754646219896,4.077147502949413,60.510942515035495,0,Yes,6.4662831613363485,Low,No,Average
3.973279157002351,66.71191593480305,5.749097195995255,66.0216598792228,1,Yes,6.130790584154298,High,Yes,Average
2.7485415915122404,89.24484885557338,2.904723087128751,90.90830646437587,4,Yes,6.44298579080275,High,Yes,At Risk
2.7412842941337816,85.3840467370458,9.960679985489952,61.79532110054862,4,Yes,6.455179862713899,High,Yes,At Risk
3.625599134515005,89.43074823362032,9.830061170811422,87.63610800711108,1,Yes,7.265080695651721,Medium,Yes,Good
3.894497154767717,75.86345282208046,6.845580367367026,96.45953935446622,3,Yes,7.2608192198881785,High,Yes,Average
3.972002127645742,72.00994989777453,8.23972653709726,77.39262238408043,3,Yes,6.98292289529723,High,Yes,Average
3.5067563705178832,57.372626335314195,7.4359014515533,84.49763724711333,2,Yes,4.8087147095046285,High,Yes,Average
2.7525191710618317,66.40963768046558,6.338423971355214,88.3058387224681,0,No,6.976452871003187,Medium,No,Average
2.1670014333973375,71.70096830869376,1.4801319729000793,90.70237893379854,3,No,5.014623402523909,Medium,No,At Risk
3.5542938318548734,54.43002148398086,5.092879082973949,63.70320027140776,1,No,4.756814717774591,High,Yes,At Risk
3.11680849947161,61.03059763556056,7.073076719506695,43.07580755055989,3,No,9.595874304047006,Medium,Yes,At Risk
2.848444018493953,79.91126470318694,7.097784524953162,64.11257627420437,4,Yes,7.629700078886225,Medium,Yes,At Risk
3.812708770189472,86.7831557119595,4.358103565801452,80.42537378704539,0,Yes,7.956940348747506,Medium,Yes,Good
2.2223949646123025,99.91737556964748,9.475227879922276,67.02102314684757,2,Yes,6.410762022000183,Medium,Yes,Average
2.9852502085817183,96.65566656717789,2.5062132901310292,84.93778905162392,0,Yes,9.453885351489184,Medium,Yes,Good
2.0227072895348384,82.12825997675958,5.503235015940046,61.41894576811983,4,Yes,7.827582937477993,Low,No,At Risk
2.9373212839882523,71.0624026647036,7.217955788957405,78.08464846624177,4,No,8.615019217141525,High,No,At Risk
2.1126065513636747,81.80886823541164,7.2742222530262834,51.185188291238475,4,Yes,6.211374814166283,Medium,Yes,At Risk
2.237635832536144,89.2825809040116,6.83775061091934,84.96216619869742,4,Yes,9.760071284914753,Medium,Yes,At Risk
2.2350524935542095,55.91680954616937,3.4775939210667417,72.74175812878156,1,Yes,8.92276774094989,Low,No,Average
3.298420604232127,70.4952444848144,2.4058591181795976,52.24386331279604,2,Yes,9.123690778087262,Low,No,Average
3.4920897585308466,91.99011428178086,6.723462941440398,57.51467040986844,4,Yes,5.033165604554526,Low,No,Average
3.166737530194319,69.1916475966522,6.393719045254939,84.91652251490994,4,No,5.625779247227317,High,No,At Risk
3.924345096949084,78.59361356135932,2.6142040926031687,68.95607413969124,3,Yes,5.713759598101462,Low,Yes,Average
2.7497411590474083,79.38846804310991,7.34625231013507,52.96188642358433,2,No,5.625455339481227,High,Yes,At Risk
2.5714241725637215,59.22381265668197,5.096547925602907,98.03627142221785,0,Yes,9.132448972625728,Low,No,Good
3.7371982563789206,68.11177208261442,7.009845324428376,82.90750118901327,2,No,4.191308771251553,Low,Yes,Average
2.447191677038905,66.72556443709661,8.536303717931357,97.42808995238777,2,Yes,4.456599933884646,Low,No,Average
3.9264450788812226,51.30983542660324,2.5275558571923087,65.62630272162059,2,Yes,5.643489223779422,Low,No,Average
2.0243089493796327,51.209588194567765,1.17230381197153,68.50602044150322,4,Yes,5.199237847896661,High,No,At Risk
3.939757653415278,91.58485218378868,8.011923277562081,93.87731297110115,4,No,5.39115768329709,High,Yes,Average
2.0863198239011522,63.65354049864062,6.487276826373543,71.50296041472308,1,No,8.7876591355198,Medium,No,At Risk
3.782286227396142,75.90393831194078,7.296756126599095,82.43673471434002,0,Yes,7.378759563352281,Low,Yes,Good
3.0554022181726,64.93627867943866,8.543394774897783,55.1303726497318,3,Yes,4.034623967757808,Low,Yes,Average
3.985929592238601,97.03396225576702,8.225298413420504,66.80358812215843,2,No,6.575936594225172,Medium,Yes,Good
2.1475931294707977,62.964837943288686,9.648281322359422,47.406991948621304,0,Yes,6.447309561102154,High,No,Average
3.1077085688026416,71.48284063694675,5.823415709669064,52.3588021526177,0,Yes,4.683671616667262,Low,No,Average
3.938605071238198,93.63651252423008,5.396460693939148,40.056604916057864,1,Yes,8.056850731608742,High,Yes,Average
3.0461956883402976,92.09667833959043,4.616984799016571,42.35590309891961,3,Yes,8.212583130276947,Medium,Yes,At Risk
3.258797276270525,59.305070892313864,2.3832193855978407,98.63702939061577,2,No,8.325359314312585,Low,No,Average
3.3914973779692343,90.13216548978552,6.153465095938202,54.54122170820574,3,No,8.370825673351552,Medium,No,Average
2.9090821295355465,72.90934433689463,3.493112718933809,79.79864257024012,1,Yes,4.00031696159378,Low,No,Average
3.255116160168127,74.14844360426775,9.291767609916779,90.3459819279767,4,Yes,9.723524823080332,High,No,Average
3.1686286238462005,56.67399862079719,6.248717238493878,73.03962755419386,0,No,8.885252602327977,Low,Yes,Good
3.802316020981978,54.03007568785623,6.335561624572992,49.18867000503737,2,Yes,9.42389017953571,High,No,Average
2.090892760682916,86.39696534868827,4.194321947893091,83.68698624016999,4,No,4.093859771844604,Low,Yes,At Risk
2.5619263791844604,74.82305761776499,1.4679041677993674,76.01508460597498,1,Yes,9.603152774714436,High,No,At Risk
3.9008229681531175,71.84253513075898,1.2856938883568976,83.8750353608425,3,Yes,8.858731172128628,Low,No,Average
3.7805275677818324,86.47541143261984,4.810016297378778,86.18479737142523,0,No,9.023314857752192,High,Yes,Good
2.911313505571426,88.27564494955548,1.7610884028751408,98.5246220610847,2,Yes,4.559724308331811,High,Yes,At Risk
3.2402651956030732,57.94540838346768,6.461622599861252,74.4137968016026,4,Yes,8.432668173511587,High,No,At Risk
2.554762365962265,80.51125747388207,8.928757050756918,60.498466761436106,4,Yes,9.759500137852546,Medium,Yes,At Risk
2.3762423194475226,56.76770411388428,8.9462333486685,78.90787341401423,0,Yes,8.071284048508964,High,Yes,Average
2.9273968098799643,87.56875430145229,6.931408691190091,44.10644255455757,3,Yes,7.423368427747639,Medium,No,At Risk
2.7067044560521056,82.84775781335698,2.901086483256379,93.84383909929518,1,No,9.673778066493982,Low,Yes,Average
